time_seconds,behavior,behavior_label
599.7333333333333,1,walking
599.75,1,walking
599.7666666666667,1,walking
599.7833333333333,1,walking
599.8,1,walking
599.8166666666667,1,walking
599.8333333333334,1,walking
599.85,1,walking
599.8666666666667,1,walking
599.8833333333333,1,walking
599.9,1,walking
599.9166666666666,1,walking
599.9333333333333,1,walking
599.95,1,walking
599.9666666666667,1,walking
599.9833333333333,1,walking
600.0,1,walking
600.0166666666667,1,walking
600.0333333333333,1,walking
600.05,1,walking
600.0666666666667,1,walking
600.0833333333334,1,walking
600.1,1,walking
600.1166666666667,1,walking
600.1333333333333,1,walking
600.15,1,walking
600.1666666666666,1,walking
600.1833333333333,1,walking
600.2,1,walking
600.2166666666667,1,walking
600.2333333333333,1,walking
600.25,1,walking
600.2666666666667,1,walking
600.2833333333333,1,walking
600.3,1,walking
600.3166666666667,1,walking
600.3333333333334,1,walking
600.35,1,walking
600.3666666666667,1,walking
600.3833333333333,1,walking
600.4,1,walking
600.4166666666666,1,walking
600.4333333333333,1,walking
600.45,1,walking
600.4666666666667,1,walking
600.4833333333333,1,walking
600.5,1,walking
600.5166666666667,1,walking
600.5333333333333,1,walking
600.55,1,walking
600.5666666666667,1,walking
600.5833333333334,1,walking
600.6,1,walking
600.6166666666667,1,walking
600.6333333333333,1,walking
600.65,1,walking
600.6666666666666,1,walking
600.6833333333333,1,walking
600.7,0,still
600.7166666666667,0,still
600.7333333333333,0,still
600.75,0,still
600.7666666666667,0,still
600.7833333333333,0,still
600.8,0,still
600.8166666666667,0,still
600.8333333333334,0,still
600.85,0,still
600.8666666666667,0,still
600.8833333333333,0,still
600.9,0,still
600.9166666666666,0,still
600.9333333333333,0,still
600.95,0,still
600.9666666666667,0,still
600.9833333333333,0,still
601.0,0,still
601.0166666666667,0,still
601.0333333333333,0,still
601.05,0,still
601.0666666666667,0,still
601.0833333333334,0,still
601.1,0,still
601.1166666666667,0,still
601.1333333333333,0,still
601.15,0,still
601.1666666666666,0,still
601.1833333333333,0,still
601.2,0,still
601.2166666666667,0,still
601.2333333333333,0,still
601.25,0,still
601.2666666666667,0,still
601.2833333333333,0,still
601.3,0,still
601.3166666666667,0,still
601.3333333333334,0,still
601.35,0,still
601.3666666666667,0,still
601.3833333333333,0,still
601.4,0,still
601.4166666666666,0,still
601.4333333333333,0,still
601.45,0,still
601.4666666666667,0,still
601.4833333333333,0,still
601.5,0,still
601.5166666666667,0,still
601.5333333333333,0,still
601.55,0,still
601.5666666666667,0,still
601.5833333333334,0,still
601.6,0,still
601.6166666666667,0,still
601.6333333333333,0,still
601.65,0,still
601.6666666666666,0,still
601.6833333333333,0,still
601.7,1,walking
601.7166666666667,1,walking
601.7333333333333,1,walking
601.75,1,walking
601.7666666666667,1,walking
601.7833333333333,1,walking
601.8,1,walking
601.8166666666667,1,walking
601.8333333333334,1,walking
601.85,1,walking
601.8666666666667,1,walking
601.8833333333333,1,walking
601.9,1,walking
601.9166666666666,1,walking
601.9333333333333,1,walking
601.95,1,walking
601.9666666666667,1,walking
601.9833333333333,1,walking
602.0,1,walking
602.0166666666667,1,walking
602.0333333333333,1,walking
602.05,1,walking
602.0666666666667,1,walking
602.0833333333334,1,walking
602.1,2,rearing
602.1166666666667,2,rearing
602.1333333333333,2,rearing
602.15,2,rearing
602.1666666666666,2,rearing
602.1833333333333,2,rearing
602.2,2,rearing
602.2166666666667,2,rearing
602.2333333333333,2,rearing
602.25,2,rearing
602.2666666666667,2,rearing
602.2833333333333,2,rearing
602.3,2,rearing
602.3166666666667,2,rearing
602.3333333333334,2,rearing
602.35,2,rearing
602.3666666666667,2,rearing
602.3833333333333,2,rearing
602.4,2,rearing
602.4166666666666,2,rearing
602.4333333333333,2,rearing
602.45,2,rearing
602.4666666666667,2,rearing
602.4833333333333,2,rearing
602.5,2,rearing
602.5166666666667,2,rearing
602.5333333333333,2,rearing
602.55,2,rearing
602.5666666666667,2,rearing
602.5833333333334,2,rearing
602.6,2,rearing
602.6166666666667,2,rearing
602.6333333333333,2,rearing
602.65,2,rearing
602.6666666666666,2,rearing
602.6833333333333,2,rearing
602.7,2,rearing
602.7166666666667,2,rearing
602.7333333333333,2,rearing
602.75,2,rearing
602.7666666666667,2,rearing
602.7833333333333,2,rearing
602.8,2,rearing
602.8166666666667,2,rearing
602.8333333333334,2,rearing
602.85,2,rearing
602.8666666666667,2,rearing
602.8833333333333,2,rearing
602.9,2,rearing
602.9166666666666,2,rearing
602.9333333333333,2,rearing
602.95,2,rearing
602.9666666666667,2,rearing
602.9833333333333,2,rearing
603.0,2,rearing
603.0166666666667,2,rearing
603.0333333333333,2,rearing
603.05,2,rearing
603.0666666666667,2,rearing
603.0833333333334,2,rearing
603.1,2,rearing
603.1166666666667,2,rearing
603.1333333333333,2,rearing
603.15,2,rearing
603.1666666666666,2,rearing
603.1833333333333,2,rearing
603.2,2,rearing
603.2166666666667,2,rearing
603.2333333333333,2,rearing
603.25,2,rearing
603.2666666666667,2,rearing
603.2833333333333,2,rearing
603.3,1,walking
603.3166666666667,1,walking
603.3333333333334,1,walking
603.35,1,walking
603.3666666666667,1,walking
603.3833333333333,1,walking
603.4,1,walking
603.4166666666666,1,walking
603.4333333333333,1,walking
603.45,1,walking
603.4666666666667,1,walking
603.4833333333333,1,walking
603.5,1,walking
603.5166666666667,1,walking
603.5333333333333,1,walking
603.55,1,walking
603.5666666666667,1,walking
603.5833333333334,1,walking
603.6,1,walking
603.6166666666667,1,walking
603.6333333333333,1,walking
603.65,1,walking
603.6666666666666,1,walking
603.6833333333333,1,walking
603.7,1,walking
603.7166666666667,1,walking
603.7333333333333,1,walking
603.75,1,walking
603.7666666666667,1,walking
603.7833333333333,1,walking
603.8,1,walking
603.8166666666667,1,walking
603.8333333333334,1,walking
603.85,1,walking
603.8666666666667,1,walking
603.8833333333333,1,walking
603.9,1,walking
603.9166666666666,1,walking
603.9333333333333,1,walking
603.95,1,walking
603.9666666666667,1,walking
603.9833333333333,1,walking
604.0,1,walking
604.0166666666667,1,walking
604.0333333333333,1,walking
604.05,1,walking
604.0666666666667,1,walking
604.0833333333334,1,walking
604.1,1,walking
604.1166666666667,1,walking
604.1333333333333,1,walking
604.15,1,walking
604.1666666666666,1,walking
604.1833333333333,1,walking
604.2,1,walking
604.2166666666667,1,walking
604.2333333333333,1,walking
604.25,1,walking
604.2666666666667,1,walking
604.2833333333333,1,walking
604.3,1,walking
604.3166666666667,1,walking
604.3333333333334,1,walking
604.35,1,walking
604.3666666666667,1,walking
604.3833333333333,1,walking
604.4,1,walking
604.4166666666666,1,walking
604.4333333333333,1,walking
604.45,1,walking
604.4666666666667,1,walking
604.4833333333333,1,walking
604.5,1,walking
604.5166666666667,1,walking
604.5333333333333,1,walking
604.55,1,walking
604.5666666666667,1,walking
604.5833333333334,1,walking
604.6,1,walking
604.6166666666667,1,walking
604.6333333333333,1,walking
604.65,1,walking
604.6666666666666,1,walking
604.6833333333333,1,walking
604.7,1,walking
604.7166666666667,1,walking
604.7333333333333,1,walking
604.75,1,walking
604.7666666666667,1,walking
604.7833333333333,1,walking
604.8,1,walking
604.8166666666667,1,walking
604.8333333333334,1,walking
604.85,1,walking
604.8666666666667,1,walking
604.8833333333333,1,walking
604.9,1,walking
604.9166666666666,1,walking
604.9333333333333,1,walking
604.95,1,walking
604.9666666666667,1,walking
604.9833333333333,1,walking
605.0,1,walking
605.0166666666667,1,walking
605.0333333333333,1,walking
605.05,1,walking
605.0666666666667,1,walking
605.0833333333334,1,walking
605.1,1,walking
605.1166666666667,1,walking
605.1333333333333,1,walking
605.15,1,walking
605.1666666666666,1,walking
605.1833333333333,1,walking
605.2,1,walking
605.2166666666667,1,walking
605.2333333333333,1,walking
605.25,1,walking
605.2666666666667,1,walking
605.2833333333333,1,walking
605.3,1,walking
605.3166666666667,1,walking
605.3333333333334,1,walking
605.35,1,walking
605.3666666666667,1,walking
605.3833333333333,1,walking
605.4,1,walking
605.4166666666666,1,walking
605.4333333333333,1,walking
605.45,1,walking
605.4666666666667,1,walking
605.4833333333333,1,walking
605.5,1,walking
605.5166666666667,1,walking
605.5333333333333,1,walking
605.55,1,walking
605.5666666666667,1,walking
605.5833333333334,1,walking
605.6,1,walking
605.6166666666667,1,walking
605.6333333333333,1,walking
605.65,1,walking
605.6666666666666,1,walking
605.6833333333333,1,walking
605.7,1,walking
605.7166666666667,1,walking
605.7333333333333,1,walking
605.75,1,walking
605.7666666666667,1,walking
605.7833333333333,1,walking
605.8,0,still
605.8166666666667,0,still
605.8333333333334,0,still
605.85,0,still
605.8666666666667,0,still
605.8833333333333,0,still
605.9,0,still
605.9166666666666,0,still
605.9333333333333,0,still
605.95,0,still
605.9666666666667,0,still
605.9833333333333,0,still
606.0,0,still
606.0166666666667,0,still
606.0333333333333,0,still
606.05,0,still
606.0666666666667,0,still
606.0833333333334,0,still
606.1,0,still
606.1166666666667,0,still
606.1333333333333,0,still
606.15,0,still
606.1666666666666,0,still
606.1833333333333,0,still
606.2,2,rearing
606.2166666666667,2,rearing
606.2333333333333,2,rearing
606.25,2,rearing
606.2666666666667,2,rearing
606.2833333333333,2,rearing
606.3,2,rearing
606.3166666666667,2,rearing
606.3333333333334,2,rearing
606.35,2,rearing
606.3666666666667,2,rearing
606.3833333333333,2,rearing
606.4,2,rearing
606.4166666666666,2,rearing
606.4333333333333,2,rearing
606.45,2,rearing
606.4666666666667,2,rearing
606.4833333333333,2,rearing
606.5,2,rearing
606.5166666666667,2,rearing
606.5333333333333,2,rearing
606.55,2,rearing
606.5666666666667,2,rearing
606.5833333333334,2,rearing
606.6,2,rearing
606.6166666666667,2,rearing
606.6333333333333,2,rearing
606.65,2,rearing
606.6666666666666,2,rearing
606.6833333333333,2,rearing
606.7,2,rearing
606.7166666666667,2,rearing
606.7333333333333,2,rearing
606.75,2,rearing
606.7666666666667,2,rearing
606.7833333333333,2,rearing
606.8,2,rearing
606.8166666666667,2,rearing
606.8333333333334,2,rearing
606.85,2,rearing
606.8666666666667,2,rearing
606.8833333333333,2,rearing
606.9,2,rearing
606.9166666666666,2,rearing
606.9333333333333,2,rearing
606.95,2,rearing
606.9666666666667,2,rearing
606.9833333333333,2,rearing
607.0,2,rearing
607.0166666666667,2,rearing
607.0333333333333,2,rearing
607.05,2,rearing
607.0666666666667,2,rearing
607.0833333333334,2,rearing
607.1,2,rearing
607.1166666666667,2,rearing
607.1333333333333,2,rearing
607.15,2,rearing
607.1666666666666,2,rearing
607.1833333333333,2,rearing
607.2,2,rearing
607.2166666666667,2,rearing
607.2333333333333,2,rearing
607.25,2,rearing
607.2666666666667,2,rearing
607.2833333333333,2,rearing
607.3,2,rearing
607.3166666666667,2,rearing
607.3333333333334,2,rearing
607.35,2,rearing
607.3666666666667,2,rearing
607.3833333333333,2,rearing
607.4,2,rearing
607.4166666666666,2,rearing
607.4333333333333,2,rearing
607.45,2,rearing
607.4666666666667,2,rearing
607.4833333333333,2,rearing
607.5,2,rearing
607.5166666666667,2,rearing
607.5333333333333,2,rearing
607.55,2,rearing
607.5666666666667,2,rearing
607.5833333333334,2,rearing
607.6,2,rearing
607.6166666666667,2,rearing
607.6333333333333,2,rearing
607.65,2,rearing
607.6666666666666,2,rearing
607.6833333333333,2,rearing
607.7,2,rearing
607.7166666666667,2,rearing
607.7333333333333,2,rearing
607.75,2,rearing
607.7666666666667,2,rearing
607.7833333333333,2,rearing
607.8,2,rearing
607.8166666666667,2,rearing
607.8333333333334,2,rearing
607.85,2,rearing
607.8666666666667,2,rearing
607.8833333333333,2,rearing
607.9,2,rearing
607.9166666666666,2,rearing
607.9333333333333,2,rearing
607.95,2,rearing
607.9666666666667,2,rearing
607.9833333333333,2,rearing
608.0,2,rearing
608.0166666666667,2,rearing
608.0333333333333,2,rearing
608.05,2,rearing
608.0666666666667,2,rearing
608.0833333333334,2,rearing
608.1,2,rearing
608.1166666666667,2,rearing
608.1333333333333,2,rearing
608.15,2,rearing
608.1666666666666,2,rearing
608.1833333333333,2,rearing
608.2,2,rearing
608.2166666666667,2,rearing
608.2333333333333,2,rearing
608.25,2,rearing
608.2666666666667,2,rearing
608.2833333333333,2,rearing
608.3,2,rearing
608.3166666666667,2,rearing
608.3333333333334,2,rearing
608.35,2,rearing
608.3666666666667,2,rearing
608.3833333333333,2,rearing
608.4,2,rearing
608.4166666666666,2,rearing
608.4333333333333,2,rearing
608.45,2,rearing
608.4666666666667,2,rearing
608.4833333333333,2,rearing
608.5,0,still
608.5166666666667,0,still
608.5333333333333,0,still
608.55,0,still
608.5666666666667,0,still
608.5833333333334,0,still
608.6,0,still
608.6166666666667,0,still
608.6333333333333,0,still
608.65,0,still
608.6666666666666,0,still
608.6833333333333,0,still
608.7,0,still
608.7166666666667,0,still
608.7333333333333,0,still
608.75,0,still
608.7666666666667,0,still
608.7833333333333,0,still
608.8,0,still
608.8166666666667,0,still
608.8333333333334,0,still
608.85,0,still
608.8666666666667,0,still
608.8833333333333,0,still
608.9,0,still
608.9166666666666,0,still
608.9333333333333,0,still
608.95,0,still
608.9666666666667,0,still
608.9833333333333,0,still
609.0,0,still
609.0166666666667,0,still
609.0333333333333,0,still
609.05,0,still
609.0666666666667,0,still
609.0833333333334,0,still
609.1,0,still
609.1166666666667,0,still
609.1333333333333,0,still
609.15,0,still
609.1666666666666,0,still
609.1833333333333,0,still
609.2,0,still
609.2166666666667,0,still
609.2333333333333,0,still
609.25,0,still
609.2666666666667,0,still
609.2833333333333,0,still
609.3,0,still
609.3166666666667,0,still
609.3333333333334,0,still
609.35,0,still
609.3666666666667,0,still
609.3833333333333,0,still
609.4,0,still
609.4166666666666,0,still
609.4333333333333,0,still
609.45,0,still
609.4666666666667,0,still
609.4833333333333,0,still
609.5,1,walking
609.5166666666667,1,walking
609.5333333333333,1,walking
609.55,1,walking
609.5666666666667,1,walking
609.5833333333334,1,walking
609.6,1,walking
609.6166666666667,1,walking
609.6333333333333,1,walking
609.65,1,walking
609.6666666666666,1,walking
609.6833333333333,1,walking
609.7,1,walking
609.7166666666667,1,walking
609.7333333333333,1,walking
609.75,1,walking
609.7666666666667,1,walking
609.7833333333333,1,walking
609.8,1,walking
609.8166666666667,1,walking
609.8333333333334,1,walking
609.85,1,walking
609.8666666666667,1,walking
609.8833333333333,1,walking
609.9,1,walking
609.9166666666666,1,walking
609.9333333333333,1,walking
609.95,1,walking
609.9666666666667,1,walking
609.9833333333333,1,walking
610.0,1,walking
610.0166666666667,1,walking
610.0333333333333,1,walking
610.05,1,walking
610.0666666666667,1,walking
610.0833333333334,1,walking
610.1,1,walking
610.1166666666667,1,walking
610.1333333333333,1,walking
610.15,1,walking
610.1666666666666,1,walking
610.1833333333333,1,walking
610.2,1,walking
610.2166666666667,1,walking
610.2333333333333,1,walking
610.25,1,walking
610.2666666666667,1,walking
610.2833333333333,1,walking
610.3,1,walking
610.3166666666667,1,walking
610.3333333333334,1,walking
610.35,1,walking
610.3666666666667,1,walking
610.3833333333333,1,walking
610.4,1,walking
610.4166666666666,1,walking
610.4333333333333,1,walking
610.45,1,walking
610.4666666666667,1,walking
610.4833333333333,1,walking
610.5,1,walking
610.5166666666667,1,walking
610.5333333333333,1,walking
610.55,1,walking
610.5666666666667,1,walking
610.5833333333334,1,walking
610.6,1,walking
610.6166666666667,1,walking
610.6333333333333,1,walking
610.65,1,walking
610.6666666666666,1,walking
610.6833333333333,1,walking
610.7,1,walking
610.7166666666667,1,walking
610.7333333333333,1,walking
610.75,1,walking
610.7666666666667,1,walking
610.7833333333333,1,walking
610.8,0,still
610.8166666666667,0,still
610.8333333333334,0,still
610.85,0,still
610.8666666666667,0,still
610.8833333333333,0,still
610.9,0,still
610.9166666666666,0,still
610.9333333333333,0,still
610.95,0,still
610.9666666666667,0,still
610.9833333333333,0,still
611.0,0,still
611.0166666666667,0,still
611.0333333333333,0,still
611.05,0,still
611.0666666666667,0,still
611.0833333333334,0,still
611.1,1,walking
611.1166666666667,1,walking
611.1333333333333,1,walking
611.15,1,walking
611.1666666666666,1,walking
611.1833333333333,1,walking
611.2,1,walking
611.2166666666667,1,walking
611.2333333333333,1,walking
611.25,1,walking
611.2666666666667,1,walking
611.2833333333333,1,walking
611.3,1,walking
611.3166666666667,1,walking
611.3333333333334,1,walking
611.35,1,walking
611.3666666666667,1,walking
611.3833333333333,1,walking
611.4,1,walking
611.4166666666666,1,walking
611.4333333333333,1,walking
611.45,1,walking
611.4666666666667,1,walking
611.4833333333333,1,walking
611.5,1,walking
611.5166666666667,1,walking
611.5333333333333,1,walking
611.55,1,walking
611.5666666666667,1,walking
611.5833333333334,1,walking
611.6,1,walking
611.6166666666667,1,walking
611.6333333333333,1,walking
611.65,1,walking
611.6666666666666,1,walking
611.6833333333333,1,walking
611.7,0,still
611.7166666666667,0,still
611.7333333333333,0,still
611.75,0,still
611.7666666666667,0,still
611.7833333333333,0,still
611.8,0,still
611.8166666666667,0,still
611.8333333333334,0,still
611.85,0,still
611.8666666666667,0,still
611.8833333333333,0,still
611.9,0,still
611.9166666666666,0,still
611.9333333333333,0,still
611.95,0,still
611.9666666666667,0,still
611.9833333333333,0,still
612.0,0,still
612.0166666666667,0,still
612.0333333333333,0,still
612.05,0,still
612.0666666666667,0,still
612.0833333333334,0,still
612.1,0,still
612.1166666666667,0,still
612.1333333333333,0,still
612.15,0,still
612.1666666666666,0,still
612.1833333333333,0,still
612.2,1,walking
612.2166666666667,1,walking
612.2333333333333,1,walking
612.25,1,walking
612.2666666666667,1,walking
612.2833333333333,1,walking
612.3,1,walking
612.3166666666667,1,walking
612.3333333333334,1,walking
612.35,1,walking
612.3666666666667,1,walking
612.3833333333333,1,walking
612.4,1,walking
612.4166666666666,1,walking
612.4333333333333,1,walking
612.45,1,walking
612.4666666666667,1,walking
612.4833333333333,1,walking
612.5,1,walking
612.5166666666667,1,walking
612.5333333333333,1,walking
612.55,1,walking
612.5666666666667,1,walking
612.5833333333334,1,walking
612.6,1,walking
612.6166666666667,1,walking
612.6333333333333,1,walking
612.65,1,walking
612.6666666666666,1,walking
612.6833333333333,1,walking
612.7,1,walking
612.7166666666667,1,walking
612.7333333333333,1,walking
612.75,1,walking
612.7666666666667,1,walking
612.7833333333333,1,walking
612.8,1,walking
612.8166666666667,1,walking
612.8333333333334,1,walking
612.85,1,walking
612.8666666666667,1,walking
612.8833333333333,1,walking
612.9,1,walking
612.9166666666666,1,walking
612.9333333333333,1,walking
612.95,1,walking
612.9666666666667,1,walking
612.9833333333333,1,walking
613.0,1,walking
613.0166666666667,1,walking
613.0333333333333,1,walking
613.05,1,walking
613.0666666666667,1,walking
613.0833333333334,1,walking
613.1,2,rearing
613.1166666666667,2,rearing
613.1333333333333,2,rearing
613.15,2,rearing
613.1666666666666,2,rearing
613.1833333333333,2,rearing
613.2,2,rearing
613.2166666666667,2,rearing
613.2333333333333,2,rearing
613.25,2,rearing
613.2666666666667,2,rearing
613.2833333333333,2,rearing
613.3,2,rearing
613.3166666666667,2,rearing
613.3333333333334,2,rearing
613.35,2,rearing
613.3666666666667,2,rearing
613.3833333333333,2,rearing
613.4,2,rearing
613.4166666666666,2,rearing
613.4333333333333,2,rearing
613.45,2,rearing
613.4666666666667,2,rearing
613.4833333333333,2,rearing
613.5,2,rearing
613.5166666666667,2,rearing
613.5333333333333,2,rearing
613.55,2,rearing
613.5666666666667,2,rearing
613.5833333333334,2,rearing
613.6,2,rearing
613.6166666666667,2,rearing
613.6333333333333,2,rearing
613.65,2,rearing
613.6666666666666,2,rearing
613.6833333333333,2,rearing
613.7,2,rearing
613.7166666666667,2,rearing
613.7333333333333,2,rearing
613.75,2,rearing
613.7666666666667,2,rearing
613.7833333333333,2,rearing
613.8,2,rearing
613.8166666666667,2,rearing
613.8333333333334,2,rearing
613.85,2,rearing
613.8666666666667,2,rearing
613.8833333333333,2,rearing
613.9,2,rearing
613.9166666666666,2,rearing
613.9333333333333,2,rearing
613.95,2,rearing
613.9666666666667,2,rearing
613.9833333333333,2,rearing
614.0,2,rearing
614.0166666666667,2,rearing
614.0333333333333,2,rearing
614.05,2,rearing
614.0666666666667,2,rearing
614.0833333333334,2,rearing
614.1,2,rearing
614.1166666666667,2,rearing
614.1333333333333,2,rearing
614.15,2,rearing
614.1666666666666,2,rearing
614.1833333333333,2,rearing
614.2,2,rearing
614.2166666666667,2,rearing
614.2333333333333,2,rearing
614.25,2,rearing
614.2666666666667,2,rearing
614.2833333333333,2,rearing
614.3,2,rearing
614.3166666666667,2,rearing
614.3333333333334,2,rearing
614.35,2,rearing
614.3666666666667,2,rearing
614.3833333333333,2,rearing
614.4,2,rearing
614.4166666666666,2,rearing
614.4333333333333,2,rearing
614.45,2,rearing
614.4666666666667,2,rearing
614.4833333333333,2,rearing
614.5,2,rearing
614.5166666666667,2,rearing
614.5333333333333,2,rearing
614.55,2,rearing
614.5666666666667,2,rearing
614.5833333333334,2,rearing
614.6,1,walking
614.6166666666667,1,walking
614.6333333333333,1,walking
614.65,1,walking
614.6666666666666,1,walking
614.6833333333333,1,walking
614.7,1,walking
614.7166666666667,1,walking
614.7333333333333,1,walking
614.75,1,walking
614.7666666666667,1,walking
614.7833333333333,1,walking
614.8,1,walking
614.8166666666667,1,walking
614.8333333333334,1,walking
614.85,1,walking
614.8666666666667,1,walking
614.8833333333333,1,walking
614.9,1,walking
614.9166666666666,1,walking
614.9333333333333,1,walking
614.95,1,walking
614.9666666666667,1,walking
614.9833333333333,1,walking
615.0,1,walking
615.0166666666667,1,walking
615.0333333333333,1,walking
615.05,1,walking
615.0666666666667,1,walking
615.0833333333334,1,walking
615.1,1,walking
615.1166666666667,1,walking
615.1333333333333,1,walking
615.15,1,walking
615.1666666666666,1,walking
615.1833333333333,1,walking
615.2,1,walking
615.2166666666667,1,walking
615.2333333333333,1,walking
615.25,1,walking
615.2666666666667,1,walking
615.2833333333333,1,walking
615.3,1,walking
615.3166666666667,1,walking
615.3333333333334,1,walking
615.35,1,walking
615.3666666666667,1,walking
615.3833333333333,1,walking
615.4,0,still
615.4166666666666,0,still
615.4333333333333,0,still
615.45,0,still
615.4666666666667,0,still
615.4833333333333,0,still
615.5,0,still
615.5166666666667,0,still
615.5333333333333,0,still
615.55,0,still
615.5666666666667,0,still
615.5833333333334,0,still
615.6,0,still
615.6166666666667,0,still
615.6333333333333,0,still
615.65,0,still
615.6666666666666,0,still
615.6833333333333,0,still
615.7,0,still
615.7166666666667,0,still
615.7333333333333,0,still
615.75,0,still
615.7666666666667,0,still
615.7833333333333,0,still
615.8,0,still
615.8166666666667,0,still
615.8333333333334,0,still
615.85,0,still
615.8666666666667,0,still
615.8833333333333,0,still
615.9,0,still
615.9166666666666,0,still
615.9333333333333,0,still
615.95,0,still
615.9666666666667,0,still
615.9833333333333,0,still
616.0,0,still
616.0166666666667,0,still
616.0333333333333,0,still
616.05,0,still
616.0666666666667,0,still
616.0833333333334,0,still
616.1,1,walking
616.1166666666667,1,walking
616.1333333333333,1,walking
616.15,1,walking
616.1666666666666,1,walking
616.1833333333333,1,walking
616.2,1,walking
616.2166666666667,1,walking
616.2333333333333,1,walking
616.25,1,walking
616.2666666666667,1,walking
616.2833333333333,1,walking
616.3,1,walking
616.3166666666667,1,walking
616.3333333333334,1,walking
616.35,1,walking
616.3666666666667,1,walking
616.3833333333333,1,walking
616.4,1,walking
616.4166666666666,1,walking
616.4333333333333,1,walking
616.45,1,walking
616.4666666666667,1,walking
616.4833333333333,1,walking
616.5,1,walking
616.5166666666667,1,walking
616.5333333333333,1,walking
616.55,1,walking
616.5666666666667,1,walking
616.5833333333334,1,walking
616.6,1,walking
616.6166666666667,1,walking
616.6333333333333,1,walking
616.65,1,walking
616.6666666666666,1,walking
616.6833333333333,1,walking
616.7,1,walking
616.7166666666667,1,walking
616.7333333333333,1,walking
616.75,1,walking
616.7666666666667,1,walking
616.7833333333333,1,walking
616.8,1,walking
616.8166666666667,1,walking
616.8333333333334,1,walking
616.85,1,walking
616.8666666666667,1,walking
616.8833333333333,1,walking
616.9,1,walking
616.9166666666666,1,walking
616.9333333333333,1,walking
616.95,1,walking
616.9666666666667,1,walking
616.9833333333333,1,walking
617.0,1,walking
617.0166666666667,1,walking
617.0333333333333,1,walking
617.05,1,walking
617.0666666666667,1,walking
617.0833333333334,1,walking
617.1,1,walking
617.1166666666667,1,walking
617.1333333333333,1,walking
617.15,1,walking
617.1666666666666,1,walking
617.1833333333333,1,walking
617.2,1,walking
617.2166666666667,1,walking
617.2333333333333,1,walking
617.25,1,walking
617.2666666666667,1,walking
617.2833333333333,1,walking
617.3,1,walking
617.3166666666667,1,walking
617.3333333333334,1,walking
617.35,1,walking
617.3666666666667,1,walking
617.3833333333333,1,walking
617.4,1,walking
617.4166666666666,1,walking
617.4333333333333,1,walking
617.45,1,walking
617.4666666666667,1,walking
617.4833333333333,1,walking
617.5,1,walking
617.5166666666667,1,walking
617.5333333333333,1,walking
617.55,1,walking
617.5666666666667,1,walking
617.5833333333334,1,walking
617.6,1,walking
617.6166666666667,1,walking
617.6333333333333,1,walking
617.65,1,walking
617.6666666666666,1,walking
617.6833333333333,1,walking
617.7,1,walking
617.7166666666667,1,walking
617.7333333333333,1,walking
617.75,1,walking
617.7666666666667,1,walking
617.7833333333333,1,walking
617.8,1,walking
617.8166666666667,1,walking
617.8333333333334,1,walking
617.85,1,walking
617.8666666666667,1,walking
617.8833333333333,1,walking
617.9,1,walking
617.9166666666666,1,walking
617.9333333333333,1,walking
617.95,1,walking
617.9666666666667,1,walking
617.9833333333333,1,walking
618.0,0,still
618.0166666666667,0,still
618.0333333333333,0,still
618.05,0,still
618.0666666666667,0,still
618.0833333333334,0,still
618.1,0,still
618.1166666666667,0,still
618.1333333333333,0,still
618.15,0,still
618.1666666666666,0,still
618.1833333333333,0,still
618.2,0,still
618.2166666666667,0,still
618.2333333333333,0,still
618.25,0,still
618.2666666666667,0,still
618.2833333333333,0,still
618.3,0,still
618.3166666666667,0,still
618.3333333333334,0,still
618.35,0,still
618.3666666666667,0,still
618.3833333333333,0,still
618.4,0,still
618.4166666666666,0,still
618.4333333333333,0,still
618.45,0,still
618.4666666666667,0,still
618.4833333333333,0,still
618.5,0,still
618.5166666666667,0,still
618.5333333333333,0,still
618.55,0,still
618.5666666666667,0,still
618.5833333333334,0,still
618.6,0,still
618.6166666666667,0,still
618.6333333333333,0,still
618.65,0,still
618.6666666666666,0,still
618.6833333333333,0,still
618.7,0,still
618.7166666666667,0,still
618.7333333333333,0,still
618.75,0,still
618.7666666666667,0,still
618.7833333333333,0,still
618.8,0,still
618.8166666666667,0,still
618.8333333333334,0,still
618.85,0,still
618.8666666666667,0,still
618.8833333333333,0,still
618.9,0,still
618.9166666666666,0,still
618.9333333333333,0,still
618.95,0,still
618.9666666666667,0,still
618.9833333333333,0,still
619.0,0,still
619.0166666666667,0,still
619.0333333333333,0,still
619.05,0,still
619.0666666666667,0,still
619.0833333333334,0,still
619.1,0,still
619.1166666666667,0,still
619.1333333333333,0,still
619.15,0,still
619.1666666666666,0,still
619.1833333333333,0,still
619.2,0,still
619.2166666666667,0,still
619.2333333333333,0,still
619.25,0,still
619.2666666666667,0,still
619.2833333333333,0,still
619.3,0,still
619.3166666666667,0,still
619.3333333333334,0,still
619.35,0,still
619.3666666666667,0,still
619.3833333333333,0,still
619.4,0,still
619.4166666666666,0,still
619.4333333333333,0,still
619.45,0,still
619.4666666666667,0,still
619.4833333333333,0,still
619.5,0,still
619.5166666666667,0,still
619.5333333333333,0,still
619.55,0,still
619.5666666666667,0,still
619.5833333333334,0,still
619.6,0,still
619.6166666666667,0,still
619.6333333333333,0,still
619.65,0,still
619.6666666666666,0,still
619.6833333333333,0,still
619.7,0,still
619.7166666666667,0,still
619.7333333333333,0,still
619.75,0,still
