frame,behavior,behavior_label
15124,2,rearing
15125,2,rearing
15126,2,rearing
15127,2,rearing
15128,2,rearing
15129,2,rearing
15130,2,rearing
15131,2,rearing
15132,2,rearing
15133,2,rearing
15134,2,rearing
15135,2,rearing
15136,2,rearing
15137,2,rearing
15138,2,rearing
15139,2,rearing
15140,2,rearing
15141,2,rearing
15142,2,rearing
15143,2,rearing
15144,2,rearing
15145,2,rearing
15146,2,rearing
15147,2,rearing
15148,2,rearing
15149,2,rearing
15150,2,rearing
15151,2,rearing
15152,2,rearing
15153,2,rearing
15154,2,rearing
15155,2,rearing
15156,2,rearing
15157,2,rearing
15158,2,rearing
15159,2,rearing
15160,2,rearing
15161,2,rearing
15162,2,rearing
15163,2,rearing
15164,2,rearing
15165,2,rearing
15166,2,rearing
15167,2,rearing
15168,2,rearing
15169,1,walking
15170,1,walking
15171,1,walking
15172,1,walking
15173,1,walking
15174,1,walking
15175,1,walking
15176,1,walking
15177,1,walking
15178,1,walking
15179,1,walking
15180,1,walking
15181,1,walking
15182,1,walking
15183,1,walking
15184,1,walking
15185,1,walking
15186,1,walking
15187,1,walking
15188,1,walking
15189,1,walking
15190,1,walking
15191,1,walking
15192,1,walking
15193,1,walking
15194,1,walking
15195,1,walking
15196,1,walking
15197,1,walking
15198,1,walking
15199,1,walking
15200,1,walking
15201,1,walking
15202,1,walking
15203,1,walking
15204,1,walking
15205,1,walking
15206,1,walking
15207,1,walking
15208,1,walking
15209,1,walking
15210,1,walking
15211,1,walking
15212,1,walking
15213,1,walking
15214,1,walking
15215,1,walking
15216,1,walking
15217,1,walking
15218,1,walking
15219,1,walking
15220,1,walking
15221,1,walking
15222,1,walking
15223,1,walking
15224,1,walking
15225,1,walking
15226,1,walking
15227,1,walking
15228,1,walking
15229,1,walking
15230,1,walking
15231,1,walking
15232,1,walking
15233,1,walking
15234,1,walking
15235,1,walking
15236,1,walking
15237,1,walking
15238,1,walking
15239,1,walking
15240,1,walking
15241,1,walking
15242,1,walking
15243,1,walking
15244,1,walking
15245,1,walking
15246,1,walking
15247,1,walking
15248,1,walking
15249,1,walking
15250,1,walking
15251,1,walking
15252,1,walking
15253,0,still
15254,0,still
15255,0,still
15256,0,still
15257,0,still
15258,0,still
15259,0,still
15260,0,still
15261,0,still
15262,0,still
15263,0,still
15264,0,still
15265,1,walking
15266,1,walking
15267,1,walking
15268,1,walking
15269,1,walking
15270,1,walking
15271,1,walking
15272,1,walking
15273,1,walking
15274,1,walking
15275,1,walking
15276,1,walking
15277,1,walking
15278,1,walking
15279,1,walking
15280,1,walking
15281,1,walking
15282,1,walking
15283,1,walking
15284,1,walking
15285,1,walking
15286,1,walking
15287,1,walking
15288,1,walking
15289,1,walking
15290,1,walking
15291,1,walking
15292,1,walking
15293,1,walking
15294,1,walking
15295,1,walking
15296,1,walking
15297,1,walking
15298,1,walking
15299,1,walking
15300,1,walking
15301,1,walking
15302,1,walking
15303,1,walking
15304,1,walking
15305,1,walking
15306,1,walking
15307,0,still
15308,0,still
15309,0,still
15310,0,still
15311,0,still
15312,0,still
15313,0,still
15314,0,still
15315,0,still
15316,0,still
15317,0,still
15318,0,still
15319,0,still
15320,0,still
15321,0,still
15322,0,still
15323,0,still
15324,0,still
15325,2,rearing
15326,2,rearing
15327,2,rearing
15328,2,rearing
15329,2,rearing
15330,2,rearing
15331,2,rearing
15332,2,rearing
15333,2,rearing
15334,2,rearing
15335,2,rearing
15336,2,rearing
15337,2,rearing
15338,2,rearing
15339,2,rearing
15340,2,rearing
15341,2,rearing
15342,2,rearing
15343,2,rearing
15344,2,rearing
15345,2,rearing
15346,2,rearing
15347,2,rearing
15348,2,rearing
15349,2,rearing
15350,2,rearing
15351,2,rearing
15352,2,rearing
15353,2,rearing
15354,2,rearing
15355,2,rearing
15356,2,rearing
15357,2,rearing
15358,2,rearing
15359,2,rearing
15360,2,rearing
15361,2,rearing
15362,2,rearing
15363,2,rearing
15364,2,rearing
15365,2,rearing
15366,2,rearing
15367,2,rearing
15368,2,rearing
15369,2,rearing
15370,2,rearing
15371,2,rearing
15372,2,rearing
15373,2,rearing
15374,2,rearing
15375,2,rearing
15376,2,rearing
15377,2,rearing
15378,2,rearing
15379,1,walking
15380,1,walking
15381,1,walking
15382,1,walking
15383,1,walking
15384,1,walking
15385,1,walking
15386,1,walking
15387,1,walking
15388,1,walking
15389,1,walking
15390,1,walking
15391,0,still
15392,0,still
15393,0,still
15394,0,still
15395,0,still
15396,0,still
15397,0,still
15398,0,still
15399,0,still
15400,0,still
15401,0,still
15402,0,still
15403,0,still
15404,0,still
15405,0,still
15406,0,still
15407,0,still
15408,0,still
15409,0,still
15410,0,still
15411,0,still
15412,0,still
15413,0,still
15414,0,still
15415,0,still
15416,0,still
15417,0,still
15418,0,still
15419,0,still
15420,0,still
15421,0,still
15422,0,still
15423,0,still
15424,0,still
15425,0,still
15426,0,still
15427,0,still
15428,0,still
15429,0,still
15430,0,still
15431,0,still
15432,0,still
15433,0,still
15434,0,still
15435,0,still
15436,0,still
15437,0,still
15438,0,still
15439,0,still
15440,0,still
15441,0,still
15442,0,still
15443,0,still
15444,0,still
15445,0,still
15446,0,still
15447,0,still
15448,0,still
15449,0,still
15450,0,still
15451,1,walking
15452,1,walking
15453,1,walking
15454,1,walking
15455,1,walking
15456,1,walking
15457,1,walking
15458,1,walking
15459,1,walking
15460,1,walking
15461,1,walking
15462,1,walking
15463,1,walking
15464,1,walking
15465,1,walking
15466,1,walking
15467,1,walking
15468,1,walking
15469,1,walking
15470,1,walking
15471,1,walking
15472,1,walking
15473,1,walking
15474,1,walking
15475,1,walking
15476,1,walking
15477,1,walking
15478,1,walking
15479,1,walking
15480,1,walking
15481,1,walking
15482,1,walking
15483,1,walking
15484,1,walking
15485,1,walking
15486,1,walking
15487,2,rearing
15488,2,rearing
15489,2,rearing
15490,2,rearing
15491,2,rearing
15492,2,rearing
15493,2,rearing
15494,2,rearing
15495,2,rearing
15496,2,rearing
15497,2,rearing
15498,2,rearing
15499,2,rearing
15500,2,rearing
15501,2,rearing
15502,2,rearing
15503,2,rearing
15504,2,rearing
15505,2,rearing
15506,2,rearing
15507,2,rearing
15508,2,rearing
15509,2,rearing
15510,2,rearing
15511,2,rearing
15512,2,rearing
15513,2,rearing
15514,2,rearing
15515,2,rearing
15516,2,rearing
15517,2,rearing
15518,2,rearing
15519,2,rearing
15520,2,rearing
15521,2,rearing
15522,2,rearing
15523,2,rearing
15524,2,rearing
15525,2,rearing
15526,2,rearing
15527,2,rearing
15528,2,rearing
15529,2,rearing
15530,2,rearing
15531,2,rearing
15532,2,rearing
15533,2,rearing
15534,2,rearing
15535,2,rearing
15536,2,rearing
15537,2,rearing
15538,2,rearing
15539,2,rearing
15540,2,rearing
15541,1,walking
15542,1,walking
15543,1,walking
15544,1,walking
15545,1,walking
15546,1,walking
15547,1,walking
15548,1,walking
15549,1,walking
15550,1,walking
15551,1,walking
15552,1,walking
15553,1,walking
15554,1,walking
15555,1,walking
15556,1,walking
15557,1,walking
15558,1,walking
15559,1,walking
15560,1,walking
15561,1,walking
15562,1,walking
15563,1,walking
15564,1,walking
15565,1,walking
15566,1,walking
15567,1,walking
15568,1,walking
15569,1,walking
15570,1,walking
15571,1,walking
15572,1,walking
15573,1,walking
15574,1,walking
15575,1,walking
15576,1,walking
15577,1,walking
15578,1,walking
15579,1,walking
15580,1,walking
15581,1,walking
15582,1,walking
15583,1,walking
15584,1,walking
15585,1,walking
15586,1,walking
15587,1,walking
15588,1,walking
15589,0,still
15590,0,still
15591,0,still
15592,0,still
15593,0,still
15594,0,still
15595,0,still
15596,0,still
15597,0,still
15598,0,still
15599,0,still
15600,0,still
15601,1,walking
15602,1,walking
15603,1,walking
15604,1,walking
15605,1,walking
15606,1,walking
15607,1,walking
15608,1,walking
15609,1,walking
15610,1,walking
15611,1,walking
15612,1,walking
15613,1,walking
15614,1,walking
15615,1,walking
15616,1,walking
15617,1,walking
15618,1,walking
15619,1,walking
15620,1,walking
15621,1,walking
15622,1,walking
15623,1,walking
15624,1,walking
15625,1,walking
15626,1,walking
15627,1,walking
15628,1,walking
15629,1,walking
15630,1,walking
15631,1,walking
15632,1,walking
15633,1,walking
15634,1,walking
15635,1,walking
15636,1,walking
15637,1,walking
15638,1,walking
15639,1,walking
15640,1,walking
15641,1,walking
15642,1,walking
15643,1,walking
15644,1,walking
15645,1,walking
15646,1,walking
15647,1,walking
15648,1,walking
15649,1,walking
15650,1,walking
15651,1,walking
15652,1,walking
15653,1,walking
15654,1,walking
15655,1,walking
15656,1,walking
15657,1,walking
15658,1,walking
15659,1,walking
15660,1,walking
15661,1,walking
15662,1,walking
15663,1,walking
15664,1,walking
15665,1,walking
15666,1,walking
15667,1,walking
15668,1,walking
15669,1,walking
15670,1,walking
15671,1,walking
15672,1,walking
15673,1,walking
15674,1,walking
15675,1,walking
15676,1,walking
15677,1,walking
15678,1,walking
15679,0,still
15680,0,still
15681,0,still
15682,0,still
15683,0,still
15684,0,still
15685,0,still
15686,0,still
15687,0,still
15688,0,still
15689,0,still
15690,0,still
15691,1,walking
15692,1,walking
15693,1,walking
15694,1,walking
15695,1,walking
15696,1,walking
15697,1,walking
15698,1,walking
15699,1,walking
15700,1,walking
15701,1,walking
15702,1,walking
15703,1,walking
15704,1,walking
15705,1,walking
15706,1,walking
15707,1,walking
15708,1,walking
15709,1,walking
15710,1,walking
15711,1,walking
15712,1,walking
15713,1,walking
15714,1,walking
15715,1,walking
15716,1,walking
15717,1,walking
15718,1,walking
15719,1,walking
15720,1,walking
15721,1,walking
15722,1,walking
15723,1,walking
15724,1,walking
15725,1,walking
15726,1,walking
15727,0,still
15728,0,still
15729,0,still
15730,0,still
15731,0,still
15732,0,still
15733,0,still
15734,0,still
15735,0,still
15736,0,still
15737,0,still
15738,0,still
15739,2,rearing
15740,2,rearing
15741,2,rearing
15742,2,rearing
15743,2,rearing
15744,2,rearing
15745,2,rearing
15746,2,rearing
15747,2,rearing
15748,2,rearing
15749,2,rearing
15750,2,rearing
15751,2,rearing
15752,2,rearing
15753,2,rearing
15754,2,rearing
15755,2,rearing
15756,2,rearing
15757,2,rearing
15758,2,rearing
15759,2,rearing
15760,2,rearing
15761,2,rearing
15762,2,rearing
15763,2,rearing
15764,2,rearing
15765,2,rearing
