frame,behavior,behavior_label
56632,1,walking
56633,1,walking
56634,1,walking
56635,1,walking
56636,1,walking
56637,1,walking
56638,1,walking
56639,1,walking
56640,1,walking
56641,1,walking
56642,1,walking
56643,1,walking
56644,1,walking
56645,1,walking
56646,1,walking
56647,1,walking
56648,1,walking
56649,1,walking
56650,1,walking
56651,1,walking
56652,1,walking
56653,1,walking
56654,1,walking
56655,1,walking
56656,1,walking
56657,1,walking
56658,1,walking
56659,0,still
56660,0,still
56661,0,still
56662,0,still
56663,0,still
56664,0,still
56665,0,still
56666,0,still
56667,0,still
56668,0,still
56669,0,still
56670,0,still
56671,0,still
56672,0,still
56673,0,still
56674,0,still
56675,0,still
56676,0,still
56677,0,still
56678,0,still
56679,0,still
56680,0,still
56681,0,still
56682,0,still
56683,0,still
56684,0,still
56685,0,still
56686,0,still
56687,0,still
56688,0,still
56689,0,still
56690,0,still
56691,0,still
56692,0,still
56693,0,still
56694,0,still
56695,0,still
56696,0,still
56697,0,still
56698,0,still
56699,0,still
56700,0,still
56701,0,still
56702,0,still
56703,0,still
56704,0,still
56705,0,still
56706,0,still
56707,0,still
56708,0,still
56709,0,still
56710,0,still
56711,0,still
56712,0,still
56713,0,still
56714,0,still
56715,0,still
56716,0,still
56717,0,still
56718,0,still
56719,0,still
56720,0,still
56721,0,still
56722,0,still
56723,0,still
56724,0,still
56725,0,still
56726,0,still
56727,0,still
56728,0,still
56729,0,still
56730,0,still
56731,0,still
56732,0,still
56733,0,still
56734,0,still
56735,0,still
56736,0,still
56737,0,still
56738,0,still
56739,0,still
56740,0,still
56741,0,still
56742,0,still
56743,0,still
56744,0,still
56745,0,still
56746,0,still
56747,0,still
56748,0,still
56749,0,still
56750,0,still
56751,0,still
56752,0,still
56753,0,still
56754,0,still
56755,0,still
56756,0,still
56757,0,still
56758,0,still
56759,0,still
56760,0,still
56761,0,still
56762,0,still
56763,0,still
56764,0,still
56765,0,still
56766,0,still
56767,0,still
56768,0,still
56769,0,still
56770,0,still
56771,0,still
56772,0,still
56773,0,still
56774,0,still
56775,0,still
56776,0,still
56777,0,still
56778,0,still
56779,0,still
56780,0,still
56781,0,still
56782,0,still
56783,0,still
56784,0,still
56785,0,still
56786,0,still
56787,0,still
56788,0,still
56789,0,still
56790,0,still
56791,0,still
56792,0,still
56793,0,still
56794,0,still
56795,0,still
56796,0,still
56797,0,still
56798,0,still
56799,0,still
56800,0,still
56801,0,still
56802,0,still
56803,0,still
56804,0,still
56805,0,still
56806,0,still
56807,0,still
56808,0,still
56809,0,still
56810,0,still
56811,0,still
56812,0,still
56813,0,still
56814,0,still
56815,0,still
56816,0,still
56817,0,still
56818,0,still
56819,0,still
56820,0,still
56821,0,still
56822,0,still
56823,0,still
56824,0,still
56825,0,still
56826,0,still
56827,1,walking
56828,1,walking
56829,1,walking
56830,1,walking
56831,1,walking
56832,1,walking
56833,1,walking
56834,1,walking
56835,1,walking
56836,1,walking
56837,1,walking
56838,1,walking
56839,1,walking
56840,1,walking
56841,1,walking
56842,1,walking
56843,1,walking
56844,1,walking
56845,1,walking
56846,1,walking
56847,1,walking
56848,1,walking
56849,1,walking
56850,1,walking
56851,1,walking
56852,1,walking
56853,1,walking
56854,1,walking
56855,1,walking
56856,1,walking
56857,1,walking
56858,1,walking
56859,1,walking
56860,1,walking
56861,1,walking
56862,1,walking
56863,1,walking
56864,1,walking
56865,1,walking
56866,1,walking
56867,1,walking
56868,1,walking
56869,1,walking
56870,1,walking
56871,1,walking
56872,1,walking
56873,1,walking
56874,1,walking
56875,1,walking
56876,1,walking
56877,1,walking
56878,1,walking
56879,1,walking
56880,1,walking
56881,1,walking
56882,1,walking
56883,1,walking
56884,1,walking
56885,1,walking
56886,1,walking
56887,1,walking
56888,1,walking
56889,1,walking
56890,1,walking
56891,1,walking
56892,1,walking
56893,1,walking
56894,1,walking
56895,1,walking
56896,1,walking
56897,1,walking
56898,1,walking
56899,1,walking
56900,1,walking
56901,1,walking
56902,1,walking
56903,1,walking
56904,1,walking
56905,1,walking
56906,1,walking
56907,1,walking
56908,1,walking
56909,1,walking
56910,1,walking
56911,0,still
56912,0,still
56913,0,still
56914,0,still
56915,0,still
56916,0,still
56917,0,still
56918,0,still
56919,0,still
56920,0,still
56921,0,still
56922,0,still
56923,1,walking
56924,1,walking
56925,1,walking
56926,1,walking
56927,1,walking
56928,1,walking
56929,1,walking
56930,1,walking
56931,1,walking
56932,1,walking
56933,1,walking
56934,1,walking
56935,1,walking
56936,1,walking
56937,1,walking
56938,1,walking
56939,1,walking
56940,1,walking
56941,1,walking
56942,1,walking
56943,1,walking
56944,1,walking
56945,1,walking
56946,1,walking
56947,1,walking
56948,1,walking
56949,1,walking
56950,1,walking
56951,1,walking
56952,1,walking
56953,1,walking
56954,1,walking
56955,1,walking
56956,1,walking
56957,1,walking
56958,1,walking
56959,1,walking
56960,1,walking
56961,1,walking
56962,1,walking
56963,1,walking
56964,1,walking
56965,1,walking
56966,1,walking
56967,1,walking
56968,1,walking
56969,1,walking
56970,1,walking
56971,1,walking
56972,1,walking
56973,1,walking
56974,1,walking
56975,1,walking
56976,1,walking
56977,0,still
56978,0,still
56979,0,still
56980,0,still
56981,0,still
56982,0,still
56983,0,still
56984,0,still
56985,0,still
56986,0,still
56987,0,still
56988,0,still
56989,0,still
56990,0,still
56991,0,still
56992,0,still
56993,0,still
56994,0,still
56995,0,still
56996,0,still
56997,0,still
56998,0,still
56999,0,still
57000,0,still
57001,0,still
57002,0,still
57003,0,still
57004,0,still
57005,0,still
57006,0,still
57007,0,still
57008,0,still
57009,0,still
57010,0,still
57011,0,still
57012,0,still
57013,0,still
57014,0,still
57015,0,still
57016,0,still
57017,0,still
57018,0,still
57019,0,still
57020,0,still
57021,0,still
57022,0,still
57023,0,still
57024,0,still
57025,0,still
57026,0,still
57027,0,still
57028,0,still
57029,0,still
57030,0,still
57031,0,still
57032,0,still
57033,0,still
57034,0,still
57035,0,still
57036,0,still
57037,0,still
57038,0,still
57039,0,still
57040,0,still
57041,0,still
57042,0,still
57043,0,still
57044,0,still
57045,0,still
57046,0,still
57047,0,still
57048,0,still
57049,0,still
57050,0,still
57051,0,still
57052,0,still
57053,0,still
57054,0,still
57055,0,still
57056,0,still
57057,0,still
57058,0,still
57059,0,still
57060,0,still
57061,0,still
57062,0,still
57063,0,still
57064,0,still
57065,0,still
57066,0,still
57067,0,still
57068,0,still
57069,0,still
57070,0,still
57071,0,still
57072,0,still
57073,0,still
57074,0,still
57075,0,still
57076,0,still
57077,0,still
57078,0,still
57079,0,still
57080,0,still
57081,0,still
57082,0,still
57083,0,still
57084,0,still
57085,0,still
57086,0,still
57087,0,still
57088,0,still
57089,0,still
57090,0,still
57091,0,still
57092,0,still
57093,0,still
57094,0,still
57095,0,still
57096,0,still
57097,0,still
57098,0,still
57099,0,still
57100,0,still
57101,0,still
57102,0,still
57103,0,still
57104,0,still
57105,0,still
57106,0,still
57107,0,still
57108,0,still
57109,0,still
57110,0,still
57111,0,still
57112,0,still
57113,0,still
57114,0,still
57115,0,still
57116,0,still
57117,0,still
57118,0,still
57119,0,still
57120,0,still
57121,1,walking
57122,1,walking
57123,1,walking
57124,1,walking
57125,1,walking
57126,1,walking
57127,1,walking
57128,1,walking
57129,1,walking
57130,1,walking
57131,1,walking
57132,1,walking
57133,1,walking
57134,1,walking
57135,1,walking
57136,1,walking
57137,1,walking
57138,1,walking
57139,1,walking
57140,1,walking
57141,1,walking
57142,1,walking
57143,1,walking
57144,1,walking
57145,1,walking
57146,1,walking
57147,1,walking
57148,1,walking
57149,1,walking
57150,1,walking
57151,1,walking
57152,1,walking
57153,1,walking
57154,1,walking
57155,1,walking
57156,1,walking
57157,1,walking
57158,1,walking
57159,1,walking
57160,1,walking
57161,1,walking
57162,1,walking
57163,1,walking
57164,1,walking
57165,1,walking
57166,1,walking
57167,1,walking
57168,1,walking
57169,1,walking
57170,1,walking
57171,1,walking
57172,1,walking
57173,1,walking
57174,1,walking
57175,1,walking
57176,1,walking
57177,1,walking
57178,1,walking
57179,1,walking
57180,1,walking
57181,1,walking
57182,1,walking
57183,1,walking
57184,1,walking
57185,1,walking
